sku;country;stock_flat;stock_atomic;last_update_flat;last_update_atomic
H002163Z 11365;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 11370;1;0;2021-01-19 9:44:38;2021-01-19 10:48:20
H002163Z 11375;1;0;2021-01-19 9:44:38;2021-01-19 10:48:20
H002163Z 11380;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 11385;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 11390;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 11395;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 11400;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 11405;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 11410;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 11415;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 11420;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 12340;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 12345;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 12350;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 12355;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 12360;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 12365;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 12370;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 12375;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 12380;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 12385;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 12390;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 12395;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 12400;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 12405;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 12410;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 12415;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 12420;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 14340;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 14345;1;0;2021-01-19 9:44:38;2021-01-19 10:48:16
H002163Z 14350;1;0;2021-01-19 9:44:38;2021-01-19 10:48:15
H002163Z 14355;1;0;2021-01-19 9:44:38;2021-01-19 10:48:15
H002163Z 14360;1;0;2021-01-18 9:32:54;2021-01-18 10:36:12
H002163Z 14365;1;0;2021-01-19 9:44:38;2021-01-19 10:48:16
H002163Z 14370;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 14375;1;0;2021-01-19 9:44:38;2021-01-19 10:48:16
H002163Z 14380;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 14385;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 14390;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 14395;1;0;2021-01-19 9:44:38;2021-01-19 10:48:15
H002163Z 14400;1;0;2021-01-19 9:44:38;2021-01-19 10:48:16
H002163Z 14405;1;0;2021-01-19 9:44:38;2021-01-19 10:48:15
H002163Z 14410;1;0;2021-01-19 9:44:38;2021-01-19 10:48:16
H002163Z 14415;1;0;2021-01-19 9:44:38;2021-01-19 10:48:16
H002163Z 14420;1;0;2021-01-19 9:44:38;2021-01-19 10:48:16
